88.64599158;104.632322;104.0882021;92.38776217;1292.493345;95.05054669
90.27636369;105.5923959;102.5330248;91.65122286;1282.754336;92.09214704
92.00401519;105.5461143;101.7534606;91.68401532;1285.040537;91.31620453
93.75887029;105.3769514;100.8008577;91.6987064;1288.36445;91.13383186
94.1976015;105.9834574;98.56116989;91.89489766;1295.666831;91.96876847
93.20279541;105.7256862;98.59433245;91.6871786;1299.690149;91.38098006
92.01635931;105.4090764;98.86403151;91.29018126;1303.31182;90.41888623
90.17407486;104.3807544;98.18369064;90.63466473;1310.891317;87.80960682
90.0707;103.29;97.4956;90.3262;1311.541437;88.46429628
89.89769679;102.1097023;96.31954824;90.7086329;1307.722677;87.68685651
90.71152194;96.85875694;93.9688477;89.89684766;1288.011047;85.52079397
92.26640135;94.32933299;94.01974172;88.5838353;1288.101616;84.65280735
93.68281624;91.99673235;94.21176599;87.3700532;1286.448613;83.95893817
95.17241235;90.57071598;93.55301895;83.7207585;1275.45643;82.89302149
95.19591999;92.45676398;92.23750383;82.86229167;1264.359677;82.32088872
94.77300207;93.87856545;90.98016779;83.43856562;1256.237711;81.34047434
93.49453338;96.55553707;90.336949;86.37861473;1250.974196;80.48926298
93.20542223;97.07185919;90.36987013;85.63482099;1252.268245;79.94441626
93.49576491;96.84685412;90.28740977;83.96315979;1261.94243;79.60911564
95.81228009;92.16703009;89.07632107;82.63670167;1271.163932;78.24642555
98.04928547;88.99759075;89.13660814;83.8252617;1270.325454;77.98954988
104.6521745;87.15299761;91.80768015;89.01042827;1268.292293;77.13994885
